,date,context,title,file,folder,link,notes,datetime,We,I,You,They,He/She,wordcount,I/We,Sum,Covid,referendum_binary,effect_binary
510,20.11.2019,AKP Group Talk,Speech Delivered at the Ak Party Group Meeting,PresSpeech511.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/113576/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2019-11-20,42.75050893,7.690567745,3.392897534,11.53585162,2.714318028,4421,0.17989418,68.08414386,0,0,1
512,16.11.2019,Opening Ceremony,Speech at the Opening Ceremony of Health and Social Security Centers,PresSpeech513.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/113560/saglik-sosyal-guvenlik-merkezleri-toplu-acilis-toreninde-yaptiklari-konusma,,2019-11-16,42.03233256,12.70207852,5.080831409,11.08545035,5.542725173,4330,0.302197802,76.44341801,0,0,1
515,10.11.2019,Ataturk Commemoration,Speech Delivered at the Atatürk Commemoration Ceremony on November 10,PresSpeech516.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/112502/10-kasim-ataturk-u-anma-toreninde-yaptiklari-konusma,,2019-11-10,45.77389823,7.664466681,5.109644454,16.18054077,6.174153715,4697,0.16744186,80.90270385,0,0,1
518,05.11.2019,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech519.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/112500/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2019-11-05,49.38466393,9.151151783,7.415588514,14.98895551,3.15556958,6338,0.185303514,84.09592932,0,0,1
520,30.10.2019,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech521.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/112501/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2019-10-30,53.55671519,8.239494644,8.926119198,15.65503982,0.274649821,7282,0.153846154,86.65201868,0,0,1
521,29.10.2019,Republic Day,Speech at the 29 October Republic Day Acceptance Ceremony,PresSpeech522.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/112354/29-ekim-cumhuriyet-bayrami-kabul-toreni-nde-yaptigi-konusma,,2019-10-29,60.1965602,11.05651106,8.845208845,10.07371007,1.71990172,4070,0.183673469,91.89189189,0,0,1
527,19.10.2019,Opening Ceremony,Speech Delivered at the Kayseri Mass Opening Ceremony,PresSpeech528.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/112212/kayseri-toplu-acilis-toreni-nde-yaptiklari-konusma,,2019-10-19,59.08953874,18.39011155,4.823635815,12.66204402,0.904431715,3317,0.31122449,95.86976183,0,0,1
530,16.10.2019,AKP Group Talk,Speech Delivered at the Ak Party Group Meeting,PresSpeech531.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/111138/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2019-10-16,45.24325999,9.916330958,10.2262163,11.62070034,0.619770685,6454,0.219178082,77.62627828,0,0,1
536,08.10.2019,Opening Ceremony,Speech at the Mass Opening Ceremony in Serbia,PresSpeech537.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/111021/sirbistan-da-toplu-acilis-toreninde-yaptiklari-konusma,,2019-10-08,42.44694132,26.21722846,6.242197253,1.248439451,3.745318352,801,0.617647059,79.90012484,0,0,1
541,01.10.2019,Grand National Assembly Opening,Opening Speech for the 27th Term 3rd Legislative Year of the Grand National Assembly of Turkey,PresSpeech542.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/110910/tbmm-27-donem-3-yasama-yili-acis-konusmasi,,2019-10-01,59.71786834,6.269592476,1.253918495,5.642633229,0.0,6380,0.104986877,72.88401254,0,0,1
545,24.09.2019,Opening Ceremony,Speech at the Opening Ceremony of the Ara Güler Exhibition,PresSpeech546.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/109767/ara-guler-sergisi-nin-acilis-toreninde-yaptiklari-konusma,,2019-09-24,27.4566474,36.12716763,15.89595376,5.780346821,26.01156069,692,1.315789474,111.2716763,0,0,1
553,18.09.2019,Opening Ceremony,Speech Delivered at the Opening Ceremony of the 2019-2020 Academic Year of Higher Education,PresSpeech554.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/109664/2019-2020-yuksekogretim-akademik-yili-acilis-toreninde-yaptiklari-konusma,,2019-09-18,53.19148936,10.91107474,2.182214948,5.728314239,2.727768685,3666,0.205128205,74.74086197,0,0,1
559,09.09.2019,Opening Ceremony,Joint Opening of the Completed Schools and his Speech at the Opening Ceremony of the 2019-2020 Academic Year,PresSpeech560.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/109580/yapimi-tamamlanan-okullarin-ortak-acilisi-ve-2019-2020-egitim-ogretim-yili-acilis-toreninde-yaptigi-konusma,,2019-09-09,56.13445378,12.10084034,15.12605042,6.050420168,2.68907563,2975,0.215568862,92.10084034,0,0,1
561,08.09.2019,Opening Ceremony,Speech Delivered at the Malatya Mass Opening Ceremony,PresSpeech562.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/109576/malatya-toplu-acilis-toreninde-yaptiklari-konusma,,2019-09-08,62.64719736,10.12717852,8.243052285,8.243052285,0.942063118,4246,0.161654135,90.20254357,0,0,1
568,02.09.2019,Opening Ceremony,Speech at the Judicial Year Opening Ceremony,PresSpeech569.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/109470/adli-yil-acilis-toreninde-yaptiklari-konusma,,2019-09-02,30.92783505,9.059668853,0.937207123,5.310840362,1.874414246,3201,0.292929293,48.10996564,0,0,1
569,01.09.2019,Opening Ceremony,Speech at the Mass Opening Ceremony in Konya,PresSpeech570.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/109484/konya-da-toplu-acilis-toreninde-yaptigi-konusma,,2019-09-01,42.18236929,14.14498611,12.62945188,14.14498611,2.020712301,3959,0.335329341,85.12250568,0,0,1
575,27.08.2019,Opening Ceremony,Speech at the Opening Ceremony of the Russian International Space and Aviation Fair,PresSpeech576.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/109387/rusya-uluslararasi-uzay-ve-havacilik-fuari-acilis-toreninde-yaptiklari-konusma,,2019-08-27,50.0,22.58064516,6.451612903,1.612903226,3.225806452,620,0.451612903,83.87096774,0,0,1
576,26.08.2019,Manzikert Victory,Speech at the Celebration Program of the 948th Anniversary of the Manzikert Victory,PresSpeech577.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/109350/malazgirt-zaferi-nin-948-yildonumu-kutlama-programinda-yaptiklari-konusma-,,2019-08-26,49.2978787,14.93875112,6.274275471,6.274275471,4.182850314,3347,0.303030303,80.96803107,0,0,1
577,25.08.2019,Opening Ceremony,Speech at the Trabzon Mass Opening Ceremony,PresSpeech578.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/109374/trabzon-toplu-acilis-toreninde-yaptiklari-konusma,,2019-08-25,45.38799414,15.61737433,8.540751586,7.808687164,0.732064422,4098,0.344086022,78.08687164,0,0,1
579,24.08.2019,Opening Ceremony,Speech Delivered at the Rize Mass Opening Ceremony,PresSpeech580.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/109372/rize-toplu-acilis-toreninde-yaptiklari-konusma,,2019-08-24,53.3002789,12.3954137,10.84598698,9.606445615,3.718624109,3227,0.23255814,89.8667493,0,0,1
580,24.08.2019,Public Address,Public Addresses in Artvin Yusufeli,PresSpeech581.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/109371/artvin-yusufeli-nde-halka-hitaplari,,2019-08-24,49.03511547,14.55235685,4.428978171,11.07244543,1.581777918,3161,0.296774194,80.67067384,0,0,1
585,04.08.2019,Opening Ceremony,Bursa City Hospital and Istanbul-İzmir Highway Joint Opening Ceremony Speech at the Bursa-İzmir Highway Opening Ceremony,PresSpeech586.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/107207/bursa-sehir-hastanesi-ve-istanbul-izmir-otoyolu-ortak-acilis-toreni-bursa-izmir-otoyolu-acilis-toreninde-yaptiklari-konusma,,2019-08-04,40.59441827,9.423704241,11.7796303,6.161652773,3.624501631,5518,0.232142857,71.58390721,0,0,1
590,15.07.2019,Opening Ceremony,Speech at the Opening Ceremony of the Memory 15 July Museum,PresSpeech591.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/107088/hafiza-15-temmuz-muzesi-acilis-toreninde-yaptiklari-konusma,,2019-07-15,51.16866709,17.05622236,3.790271636,5.685407454,5.053695515,1583,0.333333333,82.75426406,0,0,1
591,15.07.2019,Public Address,Public Addresses at Atatürk Airport,PresSpeech592.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/107087/ataturk-havalimani-nda-halka-hitaplari,,2019-07-15,49.13137894,17.1009772,10.31487514,16.55808903,1.357220413,3684,0.348066298,94.46254072,0,0,1
592,15.07.2019,Opening Ceremony,Speech Delivered at the Opening Ceremony of Ankara Police Department New Building,PresSpeech593.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/107085/ankara-emniyet-mudurlugu-yeni-binasinin-acilis-toreninde-yapiklari-konusma,,2019-07-15,44.67084639,9.404388715,6.661442006,14.4984326,1.175548589,2552,0.210526316,76.41065831,0,0,1
602,25.06.2019,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech603.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/105783/ak-parti-grup-toplantisi-nda-yaptiklari-konusma,,2019-06-25,60.7580825,7.803790412,4.645113341,8.17539948,3.530286139,5382,0.128440367,84.91267187,0,0,1
604,20.06.2019,Opening Ceremony,Speech at the Bahçelievler Mass Opening Ceremony,PresSpeech605.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/105758/bahcelievler-toplu-acilis-toreninde-yaptiklari-konusma,,2019-06-20,29.4798905,15.37165719,9.265108444,16.00336913,13.26595073,4749,0.521428571,83.38597599,0,0,1
607,19.06.2019,Opening Ceremony,Speech at the Sancaktepe Mass Opening Ceremony,PresSpeech608.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/105735/sancaktepe-toplu-acilis-toreninde-yaptiklari-konusma,,2019-06-19,34.91078355,14.2746315,11.63692785,10.39565555,6.826997673,6445,0.408888889,78.04499612,0,0,1
609,18.06.2019,Opening Ceremony,Speech at the Sultangazi Mass Opening Ceremony,PresSpeech610.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/105718/sultangazi-toplu-acilis-toreninde-yaptiklari-konusma,,2019-06-18,44.10572401,12.48581158,16.37749311,10.37781742,5.837522296,6167,0.283088235,89.18436841,0,0,1
613,12.06.2019,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech614.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/105639/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2019-06-12,43.88143732,9.438648783,7.12038417,12.08809406,4.802119556,6039,0.21509434,77.33068389,0,0,1
617,29.05.2019,Anniversary of the Conquest of Istanbul,Celebrations of the 566th Anniversary of the Conquest of Istanbul and their Speech at the Iftar Program,PresSpeech618.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/105561/istanbul-un-fethinin-566-yili-kutlamalari-ve-iftar-programinda-yaptiklari-konusma,,2019-05-29,36.52392947,22.04030227,8.186397985,3.14861461,3.14861461,1588,0.603448276,73.04785894,0,0,1
640,04.05.2019,Opening Ceremony,Speech Delivered at the Opening Ceremony of MUSIAD's 25th Ordinary General Assembly and Headquarters Building,PresSpeech641.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/105263/musiad-25-olagan-genel-kurulu-ve-genel-merkez-binasi-acilis-toreninde-yaptiklari-konusma,,2019-05-04,43.68108567,10.39016115,6.997455471,8.269720102,2.544529262,4716,0.237864078,71.88295165,0,0,1
650,18.03.2019,Martyrs' Day,Speech of March 18 Martyrs' Day and 104th Anniversary of Çanakkale Victory,PresSpeech651.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/102531/18-mart-sehitleri-anma-gunu-ve-canakkale-zaferinin-104-yili-toreninde-yaptiklari-konusma,,2019-03-18,47.08624709,8.857808858,17.24941725,11.18881119,4.195804196,2145,0.188118812,88.57808858,0,1,0
653,08.03.2019,Opening Ceremony,Speech at the Official Opening Ceremony of Göbeklitepe Ruins,PresSpeech654.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/102425/gobeklitepe-oren-yeri-resmi-acilis-toreninde-yaptiklari-konusma,,2019-03-08,36.76470588,12.60504202,2.62605042,5.777310924,2.100840336,1904,0.342857143,59.87394958,0,1,0
662,05.02.2019,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech663.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/101833/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2019-02-05,48.42950048,8.717310087,5.119690051,12.03819012,4.289470043,7227,0.18,78.59416079,0,1,0
663,15.01.2019,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech664.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/101591/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2019-01-15,53.75293198,12.11884285,2.736512901,12.90070367,3.518373729,5116,0.225454545,85.02736513,0,1,0
666,08.01.2019,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech667.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/100481/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2019-01-08,37.56538279,8.876208591,4.91361547,11.88777936,6.815660168,6309,0.23628692,70.05864638,0,1,0
667,26.12.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech668.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/100313/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2018-12-26,41.96891192,9.153713299,7.25388601,11.74438687,5.699481865,5790,0.218106996,75.82037997,0,1,0
670,27.11.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech671.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99979/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2018-11-27,42.38013699,11.98630137,9.417808219,14.12671233,3.63869863,4672,0.282828283,81.54965753,0,1,0
672,20.11.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech673.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99717/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2018-11-20,46.72669749,9.491360428,8.274519348,8.274519348,5.110732538,4109,0.203125,77.87782916,0,1,0
675,17.11.2018,Opening Ceremony,Speech at the Opening Ceremony of the National Gardens,PresSpeech676.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99746/millet-bahceleri-acilis-toreninde-yaptiklari-konusma,,2018-11-17,59.87634234,12.04035145,5.857468272,6.50829808,1.62707452,3073,0.201086957,85.90953466,0,1,0
676,10.11.2018,Ataturk Commemoration,Speech in the Commemoration of Atatürk Program,PresSpeech677.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99718/ataturk-u-anma-programinda-yaptiklari-konusma,,2018-11-10,45.02196193,6.954612006,5.490483163,8.052708638,7.320644217,2732,0.154471545,72.84040996,0,1,0
677,07.11.2018,Opening Ceremony,Speech at the University of Health Sciences Academic Year Opening Ceremony,PresSpeech678.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99573/saglik-bilimleri-universitesi-akademik-yil-acilis-toreninde-yaptiklari-konusma,,2018-11-07,58.54084753,8.300567934,8.73743993,6.116207951,1.31061599,2289,0.141791045,83.00567934,0,1,0
679,06.11.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech680.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99557/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2018-11-06,55.69368473,7.790485662,7.624730648,5.138405437,4.143875352,6033,0.139880952,80.39118183,0,1,0
682,31.10.2018,Opening Ceremony,Speech at the National Technology Development Infrastructures Opening Ceremony,PresSpeech683.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99747/milli-teknoloji-gelistirme-altyapilari-acilis-toreninde-yaptiklari-konusma,,2018-10-31,48.09160305,8.778625954,0.763358779,3.435114504,0.0,2620,0.182539683,61.06870229,0,1,0
683,30.10.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech684.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99468/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2018-10-30,47.08614865,8.868243243,7.179054054,13.09121622,3.16722973,4736,0.188340807,79.39189189,0,1,0
684,29.10.2018,Opening Ceremony,Speech Delivered at the Opening Ceremony of Istanbul Airport,PresSpeech685.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99488/istanbul-havalimani-nin-acilis-toreninde-yaptiklari-konusma,,2018-10-29,42.60174971,11.79155572,2.662609357,3.042982122,0.760745531,2629,0.276785714,60.85964245,0,1,0
686,23.10.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech687.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99308/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2018-10-23,44.59111397,9.98068255,3.702511269,5.795235029,4.990341275,6212,0.223826715,69.0598841,0,1,0
689,19.10.2018,Opening Ceremony,Speech at the Opening Ceremony of SOCAR Star Refinery,PresSpeech690.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99344/socar-star-rafinerisi-nin-acilis-toreninde-yaptiklari-konusma,,2018-10-19,40.44409199,11.10229976,2.379064235,9.516256939,0.0,1261,0.274509804,63.44171293,0,1,0
691,16.10.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech692.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99322/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2018-10-16,57.74278215,9.0405366,2.624671916,6.415864684,2.916302129,3429,0.156565657,78.74015748,0,1,0
696,03.10.2018,Opening Ceremony,Speech at the Opening Ceremony of the Academic Year of Higher Education,PresSpeech697.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99365/yuksekogretim-akademik-yili-acilis-toreninde-yaptiklari-konusma,,2018-10-03,58.09753161,10.83684527,5.117399157,6.321493076,2.107164359,3322,0.186528497,82.48043347,0,1,0
697,02.10.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech698.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/98914/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2018-10-02,54.45544554,12.56664128,6.092916984,11.04341203,2.094440213,5252,0.230769231,86.25285605,0,1,0
698,01.10.2018,Grand National Assembly Opening,Opening Speech for the 27th Term 2nd Legislative Year of the Grand National Assembly of Turkey,PresSpeech699.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/98884/cumhurbaskanimiz-sayin-recep-tayyip-erdogan-in-tbmm-27-donem-2-yasama-yili-acis-konusmasi,,2018-10-01,60.64937717,4.900959771,2.246273229,6.534613028,0.204206657,4897,0.080808081,74.53542986,0,1,0
704,18.09.2018,Opening Ceremony,Speech Delivered at the Opening Ceremony of the 2018-2019 Academic Year,PresSpeech705.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/98630/2018-2019-egitim-ogretim-donemi-acilis-toreninde-yaptiklari-konusma,,2018-09-18,42.71235521,14.23745174,15.2027027,5.55019305,3.61969112,4144,0.333333333,81.32239382,0,1,0
712,26.08.2018,Manzikert Victory,"Speech Delivered at the Ceremony of the Conquest of Anatolia, Malazgirt 1071",PresSpeech713.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/96277/anadolu-nun-fethi-malazgirt-1071-toreninde-yaptiklari-konusma-,,2018-08-26,43.56636272,15.87301587,8.780817291,4.728132388,3.37723742,2961,0.364341085,76.32556569,0,1,0
717,13.07.2018,Opening Ceremony,Speech at the Opening Ceremony of the First Meeting of the Presidential Cabinet,PresSpeech718.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/95917/cumhurbaskanligi-kabinesi-birinci-toplantisi-acilis-toreni-nde-yaptiklari-konusma,,2018-07-13,74.59312839,17.63110307,4.068716094,12.20614828,3.164556962,2212,0.236363636,111.6636528,0,1,0
728,08.05.2018,Opening Ceremony,Speech Delivered at the Collective Opening Ceremony of 250 Artifacts whose Restoration was Completed,PresSpeech729.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/92825/restorasyonu-tamamlanan-250-eserin-toplu-acilis-toreninde-yaptiklari-konusma,,2018-05-08,44.12719014,7.138221934,4.542504867,8.436080467,0.0,3082,0.161764706,64.2439974,0,1,0
729,08.05.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech730.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/92824/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2018-05-08,45.54738562,8.169934641,12.45915033,14.29738562,1.429738562,4896,0.179372197,81.90359477,0,1,0
734,24.04.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech735.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/92474/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2018-04-24,49.92821822,9.57090445,10.68750997,7.018663264,3.349816558,6269,0.191693291,80.55511246,0,1,0
735,17.04.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech736.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/92351/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2018-04-17,48.693086,7.166947723,3.583473862,9.485666105,3.583473862,4744,0.147186147,72.51264755,0,1,0
738,12.04.2018,Opening Ceremony,Speech at the Baskentray Opening Ceremony,PresSpeech739.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/92349/baskentray-acilis-toreninde-yaptiklari-konusma,,2018-04-12,43.80812531,10.03426334,6.118453255,12.9711209,2.202643172,4086,0.229050279,75.13460597,0,1,0
741,10.04.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech742.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/92346/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2018-04-10,40.97924428,10.64395955,9.934362249,14.19194607,10.46656023,5637,0.25974026,86.21607238,0,1,0
744,02.04.2018,Opening Ceremony,Speech Delivered at the Collective Opening Ceremony of 80 Schools and 59 School Sports Halls in Istanbul,PresSpeech745.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/92197/istanbul-da-yapimi-tamamlanan-80-okul-ve-59-okul-spor-salonunun-toplu-acilis-toreninde-yaptiklari-konusma,,2018-04-02,52.51842752,10.74938575,9.828009828,15.04914005,6.756756757,3256,0.204678363,94.9017199,0,1,0
747,20.03.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech748.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/92030/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2018-03-20,64.8107873,5.654632449,8.046976946,12.61418008,0.869943454,4598,0.087248322,91.99652023,0,1,0
749,18.03.2018,Martyrs' Day,Speech at the 18 March Martyrs' Commemoration and 103rd Anniversary Celebration Ceremony of Çanakkale Victory,PresSpeech750.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/92028/18-mart-sehitleri-anma-ve-canakkale-zaferi-nin-103-yildonumunu-kutlama-toreninde-yaptiklari-konusma,,2018-03-18,39.43850267,14.03743316,6.35026738,21.05614973,6.016042781,2992,0.355932203,86.89839572,0,1,0
758,06.03.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech759.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/91644/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2018-03-06,46.05764831,6.405368309,5.947842001,13.878298,2.897666616,6557,0.139072848,75.18682324,0,1,0
760,13.02.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech761.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/90412/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2018-02-13,37.73982711,14.12608054,9.276829011,14.96942863,3.373392368,4743,0.374301676,79.48555766,0,1,0
763,06.02.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech764.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/89335/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2018-02-06,55.54242496,11.10848499,12.29023871,11.81753723,1.890805956,4231,0.2,92.64949185,0,1,0
764,30.01.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech765.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/89339/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2018-01-30,37.92134831,5.818619583,7.02247191,13.84430177,6.019261637,4984,0.153439153,70.62600321,0,1,0
766,16.01.2018,AKP Group Talk,Speech Delivered at the Ak Party Group Meeting,PresSpeech767.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/89348/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2018-01-16,47.10327456,11.33501259,6.801007557,7.556675063,8.816120907,3970,0.240641711,81.61209068,0,1,0
770,09.01.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech771.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/90386/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2018-01-09,54.37012721,12.92572835,5.334427575,11.07919573,0.820681165,4874,0.237735849,84.53016003,0,1,0
773,10.11.2017,Ataturk Commemoration,Speech at the Commemoration of Atatürk,PresSpeech774.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/87289/ataturku-anma-toreninde-yaptiklari-konusma,,2017-11-10,42.6446281,7.272727273,2.975206612,9.256198347,8.595041322,3025,0.170542636,70.74380165,0,1,0
779,29.10.2017,Republic Day,Speech at the 29 October Republic Day Reception,PresSpeech780.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/87240/29-ekim-cumhuriyet-bayrami-resepsiyonunda-yaptiklari-konusma,,2017-10-29,53.06718598,9.737098345,2.921129503,9.250243427,1.460564752,2054,0.183486239,76.43622201,0,1,0
785,26.09.2017,Opening Ceremony,Speech Delivered at the 2017-2018 Academic Year Opening Ceremony,PresSpeech786.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/87254/2017-2018-akademik-yili-acilis-toreninde-yaptiklari-konusma,,2017-09-26,39.27813163,8.492569002,8.315640481,14.86199575,2.653927813,5652,0.216216216,73.60226469,0,1,0
794,30.05.2017,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech795.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/77432/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2017-05-30,48.25675364,14.54629416,8.773955207,7.388593858,4.156084045,4331,0.301435407,83.12168091,0,1,0
817,22.12.2016,Opening Ceremony,Speech at the Mass Opening Ceremony of the Ministry of Forestry and Water Affairs,PresSpeech818.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/69551/orman-ve-su-isleri-bakanligi-toplu-acilis-toreninde-yaptiklari-konusma,,2016-12-22,59.60684845,10.77996195,2.536461636,15.21876982,1.268230818,1577,0.180851064,89.41027267,0,0,0
818,20.12.2016,Opening Ceremony,Speech at the Eurasia Tunnel Opening Ceremony,PresSpeech819.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/69550/avrasya-tuneli-acilis-toreninde-yaptiklari-konusma,,2016-12-20,36.09467456,15.68047337,5.917159763,6.50887574,4.142011834,3380,0.43442623,68.34319527,0,0,0
